event_id,event_name,date,mentions,sentiment_score,trending
EVT_0036,Lollapalooza - Los Angeles,2024-07-08,5127,0.67,1
EVT_0036,Lollapalooza - Los Angeles,2024-07-09,5018,0.92,1
EVT_0037,Lakers vs Warriors - Seattle,2024-05-15,1175,0.65,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-16,1156,0.68,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-17,1133,0.79,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-18,931,0.68,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-19,1093,0.61,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-20,1271,0.9,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-21,1361,0.84,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-22,1210,0.84,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-23,1497,0.93,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-24,1478,0.71,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-25,1682,0.93,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-26,1419,0.66,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-27,1794,0.68,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-28,1477,0.62,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-29,1895,0.88,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-30,1678,0.78,0
EVT_0037,Lakers vs Warriors - Seattle,2024-05-31,1858,0.84,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-01,1637,0.94,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-02,2067,0.85,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-03,1720,0.6,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-04,1880,0.93,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-05,2300,0.73,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-06,2207,0.67,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-07,2301,0.67,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-08,2322,0.65,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-09,2661,0.68,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-10,2395,0.91,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-11,2434,0.79,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-12,2230,0.85,0
EVT_0037,Lakers vs Warriors - Seattle,2024-06-13,2033,0.84,0
EVT_0038,Kevin Hart - New York,2024-06-04,957,0.69,0
EVT_0038,Kevin Hart - New York,2024-06-05,857,0.93,0
EVT_0038,Kevin Hart - New York,2024-06-06,931,0.91,0
EVT_0038,Kevin Hart - New York,2024-06-07,932,0.82,0
EVT_0038,Kevin Hart - New York,2024-06-08,1285,0.68,0
EVT_0038,Kevin Hart - New York,2024-06-09,1111,0.71,0
EVT_0038,Kevin Hart - New York,2024-06-10,1511,0.81,0
EVT_0038,Kevin Hart - New York,2024-06-11,1473,0.75,0
EVT_0038,Kevin Hart - New York,2024-06-12,1464,0.81,0
EVT_0038,Kevin Hart - New York,2024-06-13,1621,0.77,0
EVT_0038,Kevin Hart - New York,2024-06-14,1721,0.71,0
EVT_0038,Kevin Hart - New York,2024-06-15,1835,0.65,0
EVT_0038,Kevin Hart - New York,2024-06-16,1801,0.9,0
EVT_0038,Kevin Hart - New York,2024-06-17,1390,0.74,0
EVT_0038,Kevin Hart - New York,2024-06-18,1496,0.77,0
EVT_0038,Kevin Hart - New York,2024-06-19,1459,0.83,0
EVT_0038,Kevin Hart - New York,2024-06-20,2040,0.71,0
EVT_0038,Kevin Hart - New York,2024-06-21,2188,0.75,0
EVT_0038,Kevin Hart - New York,2024-06-22,1633,0.89,0
EVT_0038,Kevin Hart - New York,2024-06-23,2053,0.87,0
EVT_0038,Kevin Hart - New York,2024-06-24,2212,0.89,0
EVT_0038,Kevin Hart - New York,2024-06-25,1993,0.78,0
EVT_0038,Kevin Hart - New York,2024-06-26,2049,0.7,0
EVT_0038,Kevin Hart - New York,2024-06-27,2422,0.73,0
EVT_0038,Kevin Hart - New York,2024-06-28,1881,0.74,0
EVT_0038,Kevin Hart - New York,2024-06-29,2655,0.79,0
EVT_0038,Kevin Hart - New York,2024-06-30,2379,0.62,0
EVT_0038,Kevin Hart - New York,2024-07-01,2131,0.69,0
EVT_0038,Kevin Hart - New York,2024-07-02,2693,0.77,0
EVT_0038,Kevin Hart - New York,2024-07-03,2766,0.93,0
EVT_0039,Wicked - New York,2024-04-03,1099,0.76,0
EVT_0039,Wicked - New York,2024-04-04,1037,0.63,0
EVT_0039,Wicked - New York,2024-04-05,905,0.85,0
EVT_0039,Wicked - New York,2024-04-06,1363,0.93,0
EVT_0039,Wicked - New York,2024-04-07,1280,0.67,0
EVT_0039,Wicked - New York,2024-04-08,1353,0.82,0
EVT_0039,Wicked - New York,2024-04-09,1537,0.76,0
EVT_0039,Wicked - New York,2024-04-10,1216,0.7,0
EVT_0039,Wicked - New York,2024-04-11,1260,0.84,0
EVT_0039,Wicked - New York,2024-04-12,1391,0.88,0
EVT_0039,Wicked - New York,2024-04-13,1740,0.68,0
EVT_0039,Wicked - New York,2024-04-14,1330,0.73,0
EVT_0039,Wicked - New York,2024-04-15,1905,0.71,0
EVT_0039,Wicked - New York,2024-04-16,1808,0.94,0
EVT_0039,Wicked - New York,2024-04-17,2010,0.7,0
EVT_0039,Wicked - New York,2024-04-18,2023,0.83,0
EVT_0039,Wicked - New York,2024-04-19,1638,0.74,0
EVT_0039,Wicked - New York,2024-04-20,1789,0.91,0
EVT_0039,Wicked - New York,2024-04-21,2192,0.72,0
EVT_0039,Wicked - New York,2024-04-22,1646,0.94,0
EVT_0039,Wicked - New York,2024-04-23,1694,0.73,0
EVT_0039,Wicked - New York,2024-04-24,2138,0.87,0
EVT_0039,Wicked - New York,2024-04-25,1780,0.68,0
EVT_0039,Wicked - New York,2024-04-26,2395,0.84,0
EVT_0039,Wicked - New York,2024-04-27,2118,0.81,0
EVT_0039,Wicked - New York,2024-04-28,2194,0.84,0
EVT_0039,Wicked - New York,2024-04-29,2355,0.74,0
EVT_0039,Wicked - New York,2024-04-30,2385,0.85,0
EVT_0039,Wicked - New York,2024-05-01,2258,0.92,0
EVT_0039,Wicked - New York,2024-05-02,2659,0.72,0
EVT_0040,Coachella - New York,2024-08-06,1754,0.88,0
EVT_0040,Coachella - New York,2024-08-07,2212,0.91,0
EVT_0040,Coachella - New York,2024-08-08,2224,0.63,0
EVT_0040,Coachella - New York,2024-08-09,2295,0.62,0
EVT_0040,Coachella - New York,2024-08-10,2843,0.69,0
EVT_0040,Coachella - New York,2024-08-11,2777,0.67,0
EVT_0040,Coachella - New York,2024-08-12,2628,0.89,0
EVT_0040,Coachella - New York,2024-08-13,2582,0.81,0
EVT_0040,Coachella - New York,2024-08-14,3303,0.87,1
EVT_0040,Coachella - New York,2024-08-15,3170,0.73,1
EVT_0040,Coachella - New York,2024-08-16,2646,0.91,0
EVT_0040,Coachella - New York,2024-08-17,2532,0.77,0
EVT_0040,Coachella - New York,2024-08-18,3620,0.81,1
EVT_0040,Coachella - New York,2024-08-19,3745,0.93,1
EVT_0040,Coachella - New York,2024-08-20,3693,0.83,1
EVT_0040,Coachella - New York,2024-08-21,4096,0.63,1
EVT_0040,Coachella - New York,2024-08-22,3347,0.66,1
EVT_0040,Coachella - New York,2024-08-23,3009,0.87,1
EVT_0040,Coachella - New York,2024-08-24,3904,0.67,1
EVT_0040,Coachella - New York,2024-08-25,4111,0.63,1
EVT_0040,Coachella - New York,2024-08-26,3304,0.75,1
EVT_0040,Coachella - New York,2024-08-27,3977,0.88,1
EVT_0040,Coachella - New York,2024-08-28,4672,0.61,1
EVT_0040,Coachella - New York,2024-08-29,3758,0.79,1
EVT_0040,Coachella - New York,2024-08-30,5121,0.83,1
EVT_0040,Coachella - New York,2024-08-31,5080,0.75,1
EVT_0040,Coachella - New York,2024-09-01,4194,0.68,1
EVT_0040,Coachella - New York,2024-09-02,5464,0.91,1
EVT_0040,Coachella - New York,2024-09-03,3930,0.62,1
EVT_0040,Coachella - New York,2024-09-04,4146,0.71,1
EVT_0041,Coldplay - Los Angeles,2024-02-05,1142,0.86,0
EVT_0041,Coldplay - Los Angeles,2024-02-06,931,0.71,0
EVT_0041,Coldplay - Los Angeles,2024-02-07,1181,0.9,0
EVT_0041,Coldplay - Los Angeles,2024-02-08,1372,0.77,0
EVT_0041,Coldplay - Los Angeles,2024-02-09,1021,0.65,0
EVT_0041,Coldplay - Los Angeles,2024-02-10,1484,0.61,0
EVT_0041,Coldplay - Los Angeles,2024-02-11,1084,0.76,0
EVT_0041,Coldplay - Los Angeles,2024-02-12,1123,0.72,0
EVT_0041,Coldplay - Los Angeles,2024-02-13,1452,0.79,0
EVT_0041,Coldplay - Los Angeles,2024-02-14,1401,0.9,0
EVT_0041,Coldplay - Los Angeles,2024-02-15,1504,0.63,0
EVT_0041,Coldplay - Los Angeles,2024-02-16,1242,0.74,0
EVT_0041,Coldplay - Los Angeles,2024-02-17,1642,0.73,0
EVT_0041,Coldplay - Los Angeles,2024-02-18,1736,0.86,0
EVT_0041,Coldplay - Los Angeles,2024-02-19,1607,0.87,0
EVT_0041,Coldplay - Los Angeles,2024-02-20,1892,0.89,0
EVT_0041,Coldplay - Los Angeles,2024-02-21,1871,0.87,0
EVT_0041,Coldplay - Los Angeles,2024-02-22,2185,0.83,0
EVT_0041,Coldplay - Los Angeles,2024-02-23,1672,0.73,0
EVT_0041,Coldplay - Los Angeles,2024-02-24,2183,0.95,0
EVT_0041,Coldplay - Los Angeles,2024-02-25,1701,0.95,0
EVT_0041,Coldplay - Los Angeles,2024-02-26,1947,0.81,0
EVT_0041,Coldplay - Los Angeles,2024-02-27,2033,0.74,0
EVT_0041,Coldplay - Los Angeles,2024-02-28,2503,0.86,0
EVT_0041,Coldplay - Los Angeles,2024-02-29,2423,0.82,0
EVT_0041,Coldplay - Los Angeles,2024-03-01,2528,0.77,0
EVT_0041,Coldplay - Los Angeles,2024-03-02,2459,0.81,0
EVT_0041,Coldplay - Los Angeles,2024-03-03,2584,0.67,0
EVT_0041,Coldplay - Los Angeles,2024-03-04,2460,0.73,0
EVT_0041,Coldplay - Los Angeles,2024-03-05,2371,0.65,0
EVT_0042,Dave Chappelle - Chicago,2024-08-28,814,0.9,0
EVT_0042,Dave Chappelle - Chicago,2024-08-29,1007,0.84,0
EVT_0042,Dave Chappelle - Chicago,2024-08-30,1045,0.65,0
EVT_0042,Dave Chappelle - Chicago,2024-08-31,1174,0.68,0
EVT_0042,Dave Chappelle - Chicago,2024-09-01,1218,0.89,0
EVT_0042,Dave Chappelle - Chicago,2024-09-02,1166,0.63,0
EVT_0042,Dave Chappelle - Chicago,2024-09-03,1117,0.91,0
EVT_0042,Dave Chappelle - Chicago,2024-09-04,1244,0.94,0
EVT_0042,Dave Chappelle - Chicago,2024-09-05,1193,0.88,0
EVT_0042,Dave Chappelle - Chicago,2024-09-06,1303,0.61,0
EVT_0042,Dave Chappelle - Chicago,2024-09-07,1304,0.91,0
EVT_0042,Dave Chappelle - Chicago,2024-09-08,1612,0.72,0
EVT_0042,Dave Chappelle - Chicago,2024-09-09,1344,0.84,0
EVT_0042,Dave Chappelle - Chicago,2024-09-10,1445,0.86,0
EVT_0042,Dave Chappelle - Chicago,2024-09-11,1576,0.82,0
EVT_0042,Dave Chappelle - Chicago,2024-09-12,1402,0.76,0
EVT_0042,Dave Chappelle - Chicago,2024-09-13,1914,0.91,0
EVT_0042,Dave Chappelle - Chicago,2024-09-14,2094,0.79,0
EVT_0042,Dave Chappelle - Chicago,2024-09-15,1813,0.64,0
EVT_0042,Dave Chappelle - Chicago,2024-09-16,1763,0.76,0
EVT_0042,Dave Chappelle - Chicago,2024-09-17,1889,0.9,0
EVT_0042,Dave Chappelle - Chicago,2024-09-18,2423,0.82,0
EVT_0042,Dave Chappelle - Chicago,2024-09-19,2273,0.75,0
EVT_0042,Dave Chappelle - Chicago,2024-09-20,2519,0.92,0
EVT_0042,Dave Chappelle - Chicago,2024-09-21,2361,0.61,0
EVT_0042,Dave Chappelle - Chicago,2024-09-22,2454,0.61,0
EVT_0042,Dave Chappelle - Chicago,2024-09-23,2057,0.67,0
EVT_0042,Dave Chappelle - Chicago,2024-09-24,2392,0.76,0
EVT_0042,Dave Chappelle - Chicago,2024-09-25,2558,0.91,0
EVT_0042,Dave Chappelle - Chicago,2024-09-26,2630,0.91,0
EVT_0043,Outside Lands - Los Angeles,2024-09-03,2221,0.66,0
EVT_0043,Outside Lands - Los Angeles,2024-09-04,2380,0.94,0
EVT_0043,Outside Lands - Los Angeles,2024-09-05,2295,0.64,0
EVT_0043,Outside Lands - Los Angeles,2024-09-06,2124,0.89,0
EVT_0043,Outside Lands - Los Angeles,2024-09-07,2502,0.9,0
EVT_0043,Outside Lands - Los Angeles,2024-09-08,2510,0.71,0
EVT_0043,Outside Lands - Los Angeles,2024-09-09,2594,0.9,0
EVT_0043,Outside Lands - Los Angeles,2024-09-10,2385,0.89,0
EVT_0043,Outside Lands - Los Angeles,2024-09-11,3174,0.68,1
EVT_0043,Outside Lands - Los Angeles,2024-09-12,3388,0.78,1
EVT_0043,Outside Lands - Los Angeles,2024-09-13,3536,0.84,1
EVT_0043,Outside Lands - Los Angeles,2024-09-14,3409,0.64,1
EVT_0043,Outside Lands - Los Angeles,2024-09-15,3748,0.74,1
EVT_0043,Outside Lands - Los Angeles,2024-09-16,3472,0.87,1
EVT_0043,Outside Lands - Los Angeles,2024-09-17,2844,0.72,0
EVT_0043,Outside Lands - Los Angeles,2024-09-18,3393,0.86,1
EVT_0043,Outside Lands - Los Angeles,2024-09-19,3958,0.61,1
EVT_0043,Outside Lands - Los Angeles,2024-09-20,3448,0.72,1
EVT_0043,Outside Lands - Los Angeles,2024-09-21,4113,0.78,1
EVT_0043,Outside Lands - Los Angeles,2024-09-22,4489,0.92,1
EVT_0043,Outside Lands - Los Angeles,2024-09-23,4705,0.7,1
EVT_0043,Outside Lands - Los Angeles,2024-09-24,3638,0.71,1
EVT_0043,Outside Lands - Los Angeles,2024-09-25,4666,0.91,1
EVT_0043,Outside Lands - Los Angeles,2024-09-26,3557,0.74,1
EVT_0043,Outside Lands - Los Angeles,2024-09-27,5059,0.89,1
EVT_0043,Outside Lands - Los Angeles,2024-09-28,3785,0.93,1
EVT_0043,Outside Lands - Los Angeles,2024-09-29,5386,0.89,1
EVT_0043,Outside Lands - Los Angeles,2024-09-30,5311,0.69,1
EVT_0043,Outside Lands - Los Angeles,2024-10-01,4661,0.62,1
EVT_0043,Outside Lands - Los Angeles,2024-10-02,4658,0.66,1
EVT_0044,Patriots vs Cowboys - Miami,2024-11-09,976,0.92,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-10,911,0.88,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-11,1194,0.9,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-12,1330,0.64,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-13,1058,0.87,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-14,1129,0.8,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-15,1334,0.9,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-16,1362,0.72,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-17,1350,0.87,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-18,1195,0.7,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-19,1716,0.66,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-20,1679,0.67,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-21,1692,0.78,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-22,1471,0.87,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-23,1913,0.67,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-24,1510,0.77,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-25,1835,0.94,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-26,1723,0.72,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-27,1883,0.74,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-28,1663,0.68,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-29,2017,0.65,0
EVT_0044,Patriots vs Cowboys - Miami,2024-11-30,1804,0.81,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-01,1957,0.93,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-02,2470,0.68,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-03,1892,0.73,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-04,1909,0.75,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-05,2078,0.77,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-06,2137,0.85,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-07,2423,0.87,0
EVT_0044,Patriots vs Cowboys - Miami,2024-12-08,2563,0.63,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-20,900,0.95,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-21,1254,0.93,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-22,1296,0.85,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-23,1167,0.71,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-24,1212,0.78,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-25,1311,0.85,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-26,1419,0.7,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-27,1236,0.79,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-28,1259,0.93,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-29,1574,0.63,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-30,1791,0.79,0
EVT_0045,Phantom of the Opera - Seattle,2024-07-31,1514,0.75,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-01,1570,0.76,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-02,1515,0.88,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-03,1462,0.79,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-04,1989,0.79,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-05,2010,0.83,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-06,2200,0.69,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-07,1745,0.64,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-08,2082,0.71,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-09,2036,0.67,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-10,2377,0.7,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-11,1970,0.63,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-12,2225,0.67,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-13,2595,0.83,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-14,1803,0.63,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-15,1878,0.79,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-16,2027,0.76,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-17,2828,0.78,0
EVT_0045,Phantom of the Opera - Seattle,2024-08-18,2239,0.69,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-03,825,0.84,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-04,1199,0.67,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-05,1017,0.91,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-06,1022,0.72,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-07,1408,0.71,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-08,1444,0.81,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-09,1377,0.9,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-10,1189,0.95,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-11,1302,0.83,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-12,1688,0.9,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-13,1315,0.81,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-14,1494,0.81,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-15,1692,0.74,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-16,1941,0.82,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-17,1592,0.81,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-18,1654,0.65,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-19,1624,0.72,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-20,2212,0.78,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-21,1882,0.78,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-22,1856,0.69,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-23,1853,0.87,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-24,1763,0.72,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-25,2298,0.85,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-26,2217,0.88,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-27,2393,0.74,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-28,2453,0.71,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-29,2731,0.86,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-30,2448,0.78,0
EVT_0046,Ed Sheeran - Los Angeles,2024-01-31,2525,0.79,0
EVT_0046,Ed Sheeran - Los Angeles,2024-02-01,2719,0.87,0
EVT_0047,Hamilton - Seattle,2024-09-10,1068,0.81,0
EVT_0047,Hamilton - Seattle,2024-09-11,1233,0.61,0
EVT_0047,Hamilton - Seattle,2024-09-12,1107,0.81,0
EVT_0047,Hamilton - Seattle,2024-09-13,1371,0.89,0
EVT_0047,Hamilton - Seattle,2024-09-14,1433,0.63,0
EVT_0047,Hamilton - Seattle,2024-09-15,1435,0.87,0
EVT_0047,Hamilton - Seattle,2024-09-16,1248,0.86,0
EVT_0047,Hamilton - Seattle,2024-09-17,1108,0.73,0
EVT_0047,Hamilton - Seattle,2024-09-18,1597,0.84,0
EVT_0047,Hamilton - Seattle,2024-09-19,1579,0.9,0
EVT_0047,Hamilton - Seattle,2024-09-20,1589,0.66,0
EVT_0047,Hamilton - Seattle,2024-09-21,1454,0.78,0
EVT_0047,Hamilton - Seattle,2024-09-22,1880,0.75,0
EVT_0047,Hamilton - Seattle,2024-09-23,1551,0.86,0
EVT_0047,Hamilton - Seattle,2024-09-24,1982,0.68,0
EVT_0047,Hamilton - Seattle,2024-09-25,1640,0.76,0
EVT_0047,Hamilton - Seattle,2024-09-26,2020,0.87,0
EVT_0047,Hamilton - Seattle,2024-09-27,1982,0.79,0
EVT_0047,Hamilton - Seattle,2024-09-28,2174,0.61,0
EVT_0047,Hamilton - Seattle,2024-09-29,1821,0.86,0
EVT_0047,Hamilton - Seattle,2024-09-30,1947,0.82,0
EVT_0047,Hamilton - Seattle,2024-10-01,1798,0.63,0
EVT_0047,Hamilton - Seattle,2024-10-02,2283,0.63,0
EVT_0047,Hamilton - Seattle,2024-10-03,2228,0.79,0
EVT_0047,Hamilton - Seattle,2024-10-04,2447,0.83,0
EVT_0047,Hamilton - Seattle,2024-10-05,1837,0.64,0
EVT_0047,Hamilton - Seattle,2024-10-06,1921,0.63,0
EVT_0047,Hamilton - Seattle,2024-10-07,2213,0.67,0
EVT_0047,Hamilton - Seattle,2024-10-08,2282,0.64,0
EVT_0047,Hamilton - Seattle,2024-10-09,2483,0.82,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-07,1028,0.89,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-08,995,0.65,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-09,1262,0.64,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-10,1241,0.63,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-11,1179,0.81,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-12,1250,0.83,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-13,1231,0.72,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-14,1087,0.93,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-15,1526,0.87,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-16,1510,0.94,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-17,1616,0.82,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-18,1281,0.69,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-19,1310,0.89,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-20,1325,0.68,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-21,1964,0.81,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-22,1928,0.69,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-23,1735,0.93,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-24,1502,0.88,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-25,1692,0.86,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-26,1618,0.94,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-27,1949,0.72,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-28,1933,0.67,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-29,2039,0.82,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-30,1902,0.94,0
EVT_0048,Yankees vs Red Sox - New York,2024-01-31,1888,0.87,0
EVT_0048,Yankees vs Red Sox - New York,2024-02-01,2507,0.92,0
EVT_0048,Yankees vs Red Sox - New York,2024-02-02,2704,0.71,0
EVT_0048,Yankees vs Red Sox - New York,2024-02-03,2282,0.73,0
EVT_0048,Yankees vs Red Sox - New York,2024-02-04,2555,0.61,0
EVT_0048,Yankees vs Red Sox - New York,2024-02-05,2026,0.65,0
EVT_0049,Ed Sheeran - New York,2023-12-18,912,0.77,0
EVT_0049,Ed Sheeran - New York,2023-12-19,1113,0.66,0
EVT_0049,Ed Sheeran - New York,2023-12-20,1115,0.61,0
EVT_0049,Ed Sheeran - New York,2023-12-21,1305,0.87,0
EVT_0049,Ed Sheeran - New York,2023-12-22,1329,0.81,0
EVT_0049,Ed Sheeran - New York,2023-12-23,1410,0.65,0
EVT_0049,Ed Sheeran - New York,2023-12-24,1309,0.79,0
EVT_0049,Ed Sheeran - New York,2023-12-25,1280,0.67,0
EVT_0049,Ed Sheeran - New York,2023-12-26,1335,0.87,0
EVT_0049,Ed Sheeran - New York,2023-12-27,1616,0.93,0
EVT_0049,Ed Sheeran - New York,2023-12-28,1388,0.81,0
EVT_0049,Ed Sheeran - New York,2023-12-29,1378,0.94,0
EVT_0049,Ed Sheeran - New York,2023-12-30,1636,0.94,0
EVT_0049,Ed Sheeran - New York,2023-12-31,1854,0.78,0
EVT_0049,Ed Sheeran - New York,2024-01-01,1719,0.68,0
EVT_0049,Ed Sheeran - New York,2024-01-02,2035,0.85,0
EVT_0049,Ed Sheeran - New York,2024-01-03,1786,0.81,0
EVT_0049,Ed Sheeran - New York,2024-01-04,1638,0.62,0
EVT_0049,Ed Sheeran - New York,2024-01-05,1692,0.92,0
EVT_0049,Ed Sheeran - New York,2024-01-06,1834,0.6,0
EVT_0049,Ed Sheeran - New York,2024-01-07,2001,0.7,0
EVT_0049,Ed Sheeran - New York,2024-01-08,2030,0.95,0
EVT_0049,Ed Sheeran - New York,2024-01-09,2433,0.91,0
EVT_0049,Ed Sheeran - New York,2024-01-10,2197,0.6,0
EVT_0049,Ed Sheeran - New York,2024-01-11,1895,0.79,0
EVT_0049,Ed Sheeran - New York,2024-01-12,1810,0.8,0
